text,label
despite walks and loses ryan deserves to be in the hall of fame imho based only on his ho hitters the strike out records are an extra what do people think about andre qqq hr dawson for the hof name ken kubey or qb reading editing or printing of this text address kubey sgi com without the express written consent of disclaimer the usual major league baseball is prohibited .,0
that s rich ozzie smith a defensive liability .,0
bleagh this was a terrific trade snow will certainly be better than mattingly in the future but that they ll be about the same now is a defensible opinion abbott is one of the few truly great pitchers in the game today i m not sure about this one i think that it s good in that a qqq boggs kicks hayes meulens whoevers ass and that a qqq boggs still is n t all that shabby it s bad though that the yankees expect a qqq boggs and will probably get a qqq boggs however i d still play boggs over hayes or bam bam you have my full agreement here he s not all that much better than velarde and silvestri is just about a lock to be better than him however i do enjoy the fact that spike is not a nickname not that this helps the yankees i strongly disagree i d much much rather have a hundred games of tartabull and sixty games of dion james than qqq games of james .,0
well when you say without morris you have to mention an assumed replacement if the alternative to morris was letting cito gaston soft toss the ball underhand to the opposition every qqq days then of course the blue jays would n t have won without morris if the alternative was replacement level then i think it would ve been very close and yes morris might ve made the difference if the alternative was frank viola the blue jays probably would have won more easily with viola yes you can make the argument that the his presence prevented the team from collapsing in august those innings were probably helpful well i think is complete bs what happened most of the time is that morris fell behind and the team came back and rescued him mostly this is because he s a lousy qqq inning pitcher and much better the rest of the way that the team can climb out of qqq qqq qqq qqq holes consistently and win them qqq qqq is not to morris credit it s to the team s credit furthermore while morris did exceed the w l percentage that would be projected from his runs allowed and run support he has n t done this in previous years in fact his w l record in qqq is a lot worse than what it projects to be with run support and runs allowed do you think he just came up with this ability in qqq look at the qqq postseason games he pitched decently in typical morris games morris gets behind team rescues him he s not responsible for that rescue and in both those games the team just did n t rescue him enough jack morris pitched as well as he did during much of the season in those qqq games the offense just did n t earn him a victory morris is one of those guys who will reture when he ca n t start anymore he s too bad a first inning pitcher to serve in the bullpen .,0
deletions geez dal must have slipped something into ted s drink sometime comparing prince to pagnozzi offensively is laughable prince has never hit well in the minors and he s now qqq years old i think pagnozzi was not a bad hitter in the minors i ll bring in the numbers tomorrow assuming i do n t have another brain cramp and forget he had a very good year at louisville before coming up to the majors as i recall the hype on pagnozzi coming up in the organization was good hit decent fielding when he got to the majors and did n t hit as well as expected not as much playing time he became exhibit qqq in nichols law of catcher defense and got the reputation as an outstanding defensive catcher it s not clear he ever learned to hit his four years with more than qqq ab born qqq july qqq year ab ba slg oba qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq qqq no power less than league average walks peak year when he turned qqq now declining if ted is going to invoke pagnozzi as a model for prince given that prince has underperformed pagnozzi in the minors it s not a rosy picture btw i m still unhappy with moving zeile who had the same reputation coming up in the cardinal organization as pagnozzi except that he was a much much better hitter to qqq where he could be an average hitter and a below average fielder instead of a well above average hitter as an average or below average fielding catcher harold,0
you might want to clarify the qqq game winning streak that pens streak is a playoff streak tied by the chicago blackhawks who had won qqq in a row until they met the pens in the finals last year the qqq game unbeaten so far is a regular season unbeaten streak but hey do n t take it personally i m a flyers fan and two in a row is a stretch but with a healthy lindros recchi brind amour and tommy soderstrom they ll be there next year by the way since the flyers need defenseman what kind of trade would anybody suggest from the existing flyers roster since the scuttlebutt is that terry carkner wo n t be there next year and apart from him a piece of notebook paper would be better defense .,1
i looked up might to see why you selected that particular word and discovered the line to express permission liberty probability possibility it also said something about being a polite alternative to may the presence of probability possibility can certainly be used to partially explain your word selection so i d say to all extents and purposes yes you might in fact you did not that you were asking me specifically the next question is why would a mailing list be more appropriate we do n t all get mailing lists we surely do n t all get mailing lists about the teams about which we are most enthused so it seems to me r s baseball is an appropriate place to look for information about teams one does n t necessarily follow day to day this is not intended as flamage but rather is an attempted answer as you posed your post as a question .,0
qqq nj qqq first period scoring qqq pittsburgh daniels needham qqq qqq nj devils c lemieux semak qqq qqq pittsburgh stevens tocchet qqq qqq nj devils zelepukin driver niedermayer qqq penalties pgh qqq njd pellerin double minor cross qqq njd qqq njd qqq pgh qqq njd lemieux qqq pgh qqq second period scoring qqq pittsburgh lemieux murphy qqq qqq nj devils semak lemieux qqq qqq pittsburgh mceachern jagr qqq qqq njd stevens guerin qqq qqq pittsburgh qqq qqq nj devils richer qqq qqq nj devils qqq penalties pgh qqq njd qqq pgh mullen qqq pgh qqq njd stevens slashing qqq njd lemieux unsportsmanlike qqq pgh u samuelsson cross qqq pgh barrasso double minor spearing served by mceachern qqq njd holik cross qqq njd qqq third period scoring qqq pittsburgh mullen jagr qqq penalties njd qqq pgh stevens roughing qqq njd qqq pgh match penalty game qqq njd qqq pgh qqq njd qqq overtime scoring no scoring penalties no penalties shots on goal pittsburgh qqq qqq qqq qqq nj devils qqq qqq qqq qqq goalies qqq shots qqq saves qqq qqq qqq qqq shots qqq saves ref devorski linesmen gauthier vines,1
does anyone know if there will be alternate games in cities where local broadcast rights are being protected i d really love to see the bruins a couple times and with this pro patrick bias shown by espn something tells me that i will have to wait until the conference finals to see them jpc -,1
add boston s qqq as the bruins flagship station you probably wo n t pick it up anywhere outside of boston since it s only a qqq watt station the bruins also have network stations in all qqq new england states this could be the bruins last year on eei which also happens to be an all sports radio station the problem is that the bruins are not too happy being moved over to a different station wmex qqq whenever there is a the same night conflict with the nba s boston celtics this happened qqq times during the course of the regular season the celtics own financially troubled weei the bruins might resurface on whdh qqq next year stay tuned .,1
as the heading indicates it is impossible for me to fathom why barry is not batting qqq for the giants behind will clark barry is such an awesome and consistent hitter definitely the best in the national league imho to have williams a streaky hitter and not really a clutch hitter batting qqq ahead of bonds is simply an injustice to the giants and fans of the giants .,0
now on the other hand juan gonzales probably does have a shot at qqq hr s actually you might be underpredicting eric roush fierkelab bchm biochem duke edu i am a marxist of the groucho sort grafitti paris qqq tanstaafl although the internet comes close ),0
he s a canadian thing former coach of the boston bruins and colorado rockies from the summaries that get posted i gather that his ongoing beef this year has been the conventional wisdom that canadian hockey is doomed to be second or third rate behind the perceived emergence of the u s and european programs after he left the rockies he got a job with cbc s hockey night in canada and has n t looked back since actually he did work for cbc at least on playoff season after the rockies were eliminated i d say it s a combination of flame bait and serious journalism the closest thing you ll find to cherry in the u s is stan fischler a self described hockey maven the similarities are that they both say things that get people upset the difference is that cherry knows the game and fischler does n t don s a character if he were completely rational and noncontroversial he would n t have a job by some definitions he could be called an ass but then some people feel the same about mike lang another character that i wish would get wider exposure only one national telecast last year .,1
unfortunately that is the way the league is heading you ca n t fight so the only way to retaliate against someone is with a cheap shot when the ref is n t looking ulf has brought this to a high level players stuck in the past like neely who prefer fights to cheap shots are at a disadvantage in the new system lets face it a cheap shot like high sticking is a very effective method it is easier to hide from the refs has a better chance of causing injury and you can draw people into fights that way i do n t like it but that s the way the league is going by the way there was a rather good hit by ulf in the last penguin devil game managed to hit the nj player in the face with a stick must have been a legal hit after all ulf is a clean player and is allowed to do things like that are there any ex nhl hockey players out there who might care to comment on this and end this ridiculously long discussion ?,1
actually steve i think he was refering to the leafs and when they can be expected to hit the greens .,1
a lot of batters lean in when pitches come rickey s crouch tends to exaggerate that i think a great player to watch if you forget who he is unbiased hmmm .,0
actually fired coach george kingston was a third of the gm triumvirate now that the trio is now duo dean lombardi and chuck grillo the sharks are already on their qqq office of the gm and a qqq is likely to happen before september they ll either add the new coach to the oofgm or name a single gm so your wager should be amended to read that sharks are likely to have their qqq gm before the panther s get their qqq ca n t wait to see how the next season s nhl guide and record book lists the gm history of the sharks given the depth of next year s draft the expansion draft rules and the reputation of their gms anaheim and miami look pretty good as the first qqq expansion teams to win a cup san jose and ottawa have instability at the gm position something that philly nyi edmonton and calgary did not have when they won their first cups pittsburgh did but they needed a quarter century .,1
giant s have a five man rotation of john burkett trevor wilson bill swift jeff brantley and bud black dave burba black has been put on the qqq day disables and dave burba will take his starts .,0
actually it was in the third period his return did bring a spark to the crowd and to the players who played awesome defense in the third you forgot about gretzky if any of these guys start scoring the kings will be unstoppable if they continue the great defensive work as well stauber will be in net on tuesday hopefully he will provide another stellar performance and earn the name robb stopper stauber i believe this is how they are i know it is gretzky and sandstrom but he has been putting a number of people on left also the carson robataille kurri line once ignited will light the fire of the other lines hopefully it is evident that the scoring drought is getting to luc after his slight breakaway in the third i think he was steamed on the bench this emotion might help him break his streak also i have noticed blake has had a few really good chances to score but has fanned or shot wide is the injury still affecting him the e d g e,1
the real way to speed up ballgames is for each home park owner to offer the following schedule of bonuses to players on both teams for all players who participated in the game offer qqq for each qqq minutes less than qqq hours the game took i e if the game only took qqq hours each player gets a bonus of qqq for all pitchers throwing qqq or more full innings in the game extrapolate the number of pitches or attempted pickoffs to the number they would have thrown in a full qqq innings and offer qqq for each number less than qqq if the pitcher throws a complete game with qqq pitches and qqq throws to first he would get qqq i suspect you could finance this the same way presidential campaigns are paid for offer each fan a checkoff on his or her ticket that says i want qqq of the price of this ticket to go towards fast game bonuses .,0
a dominican b not all that light hitting qqq lifetime qqq or so in qqq qqq when he did most of his playing c professional pinch hitter after that yes that also gives you jerry hairston beginning qqq year now good one not the same thing lots of people are bad ofs not all that light either qqq ops not qqq year qqq this year not qqq not qqq yup ok qqq this year six year this year brock coleman and wilson were hot dog basestealers also lonnie smith that seems to be a special class cfs like pettis and wilson also get more of a break especially if they actually do field well and brock was n t all that bad a hitter either not until the end there when he spoiled his ifetime qqq ba and again i suspect thatthe problem is lessening over time but if you look at the history of the last three decades there seems to be a clear race based pattern by which utility players and platoon players and lesser talents stayed in the ml far longer if they were white light hitting qqq hr qqq lifetime ops mainly with houston also latin btw come back in qqq and we ll party h h h h h talk .,0
the only problem is dave kingman was always taking off rosh hashana yom kippur easter the day elvis died qqq the entire spring training month of ramadan purim the qqq of july both games that day my birthday ok during the world series he never had to play there memorial day both games that day guys help me out here i ve run fresh out of holidays that coincide with the baseball season and i m trying to catalogue all the days in his career that dave kingman or at least his bat went awol a complete religious calendar detailing every holiday in every extant religion in the western hemisphere would be appreciated only then can we truly be certain that dave kingman observed every holiday ever conceived of course not !,0
record hand,0
could someone post the flyers record with and without eric lindros in the lineup i have a guy that is trying to compare the quebec flyers trade to the dallas minnesota trade in the nfl hershel walker i just need the stat to back up my point that eric will be one of the next great players thanks,1
when i say black i mean us born black people for the purposes of this discussion hispanic players were in baseball before qqq and one team in the qqq s signed lots of hispanics because they went over better with the local audience than blacks did do n t know but remember this is the country that had special racial laws for one group and one group only blacks our national history includes huge long term global tensions regarding the black minority the hispanic minority while often discriminated against has never been the object of national obsession absolutely as i said before i expect that this effect is disappearing but it certainly did exist and all out talk of twg s and all that is not without some small reason well there s the list go for it i ll cull some more names as i go i expect you re right btw .,0
avery was the qqq overall pick by the braves behind mark lewis i think in qqq john smoltz came over to the braves from the tigers but was developed by the braves jeff blauser is n t a bad player dale j stephenson steph cs uiuc edu baseball fanatic,0
i agree although i would have no idea how to go about doing it but you ve got my vote i m outta here like vladimir alan,0
ok all you trivia buffs i have a good one for you qqq prior to the foul bunt rule what is the record for the most foul balls by qqq batter during one at bat qqq total pitches qqq who was the batter qqq who was the pitcher qqq same as qqq qqq except after the foul bunt rule associated data would be nice too such as date location teams etc ),0
with everyone bitching about the hockey coverage by espn its almost like the detroit toronto game was not televised last nite i was just thankful to see hockey on a night that it was n t supposed to be carried thanks to espn no matter why they televised the game,1
no no no it s a squid keep the tradition alive kinda like the fish at unh games ),1
ok sorry about that i did n t realise he was being sarcastic about those sort of things but i ll tell you mike lupica daily news usually says some pretty funny things in his shooting from the lip columns .,0
hopefully a miracle o k not quite a miracle but close will occur and pittsburgh will be elminated prior to the finals if they make it again they will probably keep the cup if they do n t it s the hawks turn go blackhawks congrats to jeremy roenick for being only the qqq hawks player to post back to back qqq goal seasons !,1
you know what frank it s not david poile s fault that the caps have mired in mediocrity for so long blame it on the owner abe polin this guy owns both the nba s bullets and the nhl s capitals how dumb and selfish could this guy be he s unwilling to spend the bucks in order to get a big star to landover no wonder both teams stink i ve heard that the capitals had a chance to get detroit s steve yzerman last summer but they pulled out at the last minute why because our good man abe is afraid to spend the cash nevertheless i m still faithful and hoping that one day this devilish dictator will be replaced .,1
does anyone know the status of jeffries or arocha ?,0
i did n t say that pitcher s fear of throwing strikes to guys like mcgwire bonds and frank thomas was rational i just said that it exists i do n t know alex cole s batting style at all some questions how tall is he does he go into a crouch like rickey hederson pete rose does he foul off a lot of pitches like brett butler does he take qqq or qqq strikes in each at bat it could be the cole has a good batting eye look above i said that many high obp guys draw their walks because pitchers are afraid to throw a strike to them not all high obp guys .,0
i have n t seen anyone post this so i will do the honors maine beat lssu qqq qqq in milwaukee on saturday night it was quite a game maine stormed to a qqq qqq lead in the first and looked like they might run away with it maine s first goal came inside the first thirty seconds of the game lssu came back at the end of the period to cut the lead to qqq qqq lssu came out in the second dominating the play particularly along the boards the play went quickly with the refs running a no holds barred type of game lssu scored three more unanswered goals to lead qqq qqq at the end of the second now it looked like lssu might just walk away with the game coach walsh of maine replaced the starting goalie dunham with snow who won the game against michigan snow proved to be a much more aggressive goalie the third period like the second belonged to the team behind maine scored three unanswered goals in a span of five minutes after the four minute mark they were all scored by jim montgomery the tournament mvp and all assisted by paul kariya the last minute of the game bears highlighting the change to snow also proved the difference in the end with one minute to go and with the lssu goalie pulled snow dueled with a lssu forward in a amazing set of moves by both snow won it was a great way to end the game this year s three championships games were sold out last year in about one month the bradley center holds approximately qqq .,1
i was wondering if anyone had any kind of fenway park gif i would appreciate it if someone could send me one thanks in advance .,0
here is something crossposted from the ahl mailing list in a discussion between me and chris lerch the subject of springfield s qqq round upset of the providence bruins came up chris basically raised the possibility that the ahl hierarchy is biased in favor of the indians he noted that the offices for the league are in spring and many ex indians are working for the ahl furthermore he also informed me that back a few years ago in the cup finals between roch and spring that the amerks charged favoritism by the office and that there were little questionable things liket he ahl president and staff attending all games with the springfield brass including sitting in their box for the game in springfield and according to the rochester media openly cheering for springfield certainly this is something that is quite serious if any of this is true i do n t know if this is anything more than whining on the part of the amerks they have pulled this sort of crap against the wings before but if true this is somthing that seriously raises questions about president jack butterfield s leadership btw this was posted with the permission of chris,1
i am trying to think how to respond to this without involving personal feeling or perceptions and i can not without having stats to back up my points however i think you approached this the wrong way i believe all of the people mentioned here deserve the hall of fame more than dave kingman does i feel they were all much better players i am not saying i fell they deserve to go but that they would deserve it more imho dave kingman definately not they guy only had a couple of years were he could hit with atleast a respectable averag the rest of his career i do not think he was very feared by pitchers i also do not think he did a lot for the game i mean really i am a met fan he was a met for part of his career and i still would not back him for the hall of fame dave winfield i think so he is feared by pitchers he has had several season where he hit for a respectable average and his production numbers are in my opinion without stats better than kingman s probably by quite a bit i also perceive him to be a leader maybe not as much as some other people but none the less a leader i think he has made substantial contributions to the game of baseball and to society examples of this are some of the charitable things he has done i know some of this from when he was with the yankees i think he the type of player that kids can look up to and while this is definately not the only criteria for the hall of fame i think it deserves some consideration lee smith maybe i would have to see his stats again but he definately would deserve to go before the likes of kingman darrell evans no eddie murray maybe he has had a very good career he is a leader although a silent one he is a good role model are the stats good enough i am not sure but i would once again believe they are much better than kingman s both the average as well as the power numbers but not as good as winfield s just think eddie did not have as much publicity for most of his great years jeff reardon my guess is no but it kind of depends on his numbers off the top of my head i would take lee smith first well i strongly disagree here both of these guys deserve it for sure i talked about leadership above both of these guys are leaders and have been instumental in leading their teams to the post season robin does have very good offensive numbers both average and power and ozzie has okay numbers offensively the difference with ozzie is that if you gave him a home run for every run he saved by making an incredible play at shortstop he would have shattered aaron s home run mark by now how many of those great plays saved games how many of those great plays motivated his team to rally and win a game while i believe both of these guys have numbers baseball is about more than numbers or at least winning at baseball is about more than numbers both of these guys are proven stars and belong in the hall of fame as does george brett who also belongs in this class of player steve garvey i am not sure probably not but i guess i could see someone making a case for him jack morris once again not my first choice but i can see why someone might bring up his name kirby puckett probably the only reason i do not say definately is he still has time left in his career if he continues doing what he has been then my probably will turn into a definately nolan ryan is there really any doubt i think i heard something about him having some qqq records maybe they were not all good i do n t know i did not hear any of them just the number he has the numbers he has the contributions to the game and community and he is a great role model i would not say that he is the best pitcher to ever pitch the game probably not even top qqq but he would be the first pitcher i would put in the hall of fame because of his accomplishments no hitters strikeouts respectable numbers even with some weaker teams you can go on and on i really hope he gets all the possible votes so in summing up i have qqq groups those that belong those that probably do but i am not sure and those that i lean towards saying do n t belong at least not without my seeing stats and possibly hearing reasons why they should go yes winfield yount brett not in your mail o smith puckett and ryan maybe murray and l smith no reardon garvey morris evans and definately kingman as i said i do not have the stats around so i do not have numbers to back this up these are entirely my opinions based on my perceptions .,0
showing a meaningless relatively baseball game over the overtime of game that was tied up with less than qqq seconds left on the clock ?,1
do n t let this confuse anybody the winnipeg jets have never won the stanley cup or even come that close these stanley cup championships go back a long way to about the turn of the century the winnipeg victorias won one or more of these cups the jets did n t win any of them can you think of anything more irrelevant to argue about a playoff series going on today than who won more stanley cups around the turn of the century lets face facts the canucks are leading the series qqq qqq the canucks dominated the jets in their season series the canucks did better in the regular season than winnipeg who is the better team i think that the facts show that vancouver is better than winnipeg .,1
i personally will never forget mike schmidt s home run against the expos in qqq that decided the nl east it was also his career high qqq .,0
like clinton and reno i accept full responsibility for this senseless disaster my wife and i picked this game to go to and thus caused the return of the pre season projected sox offense like all no no s bosio was good lucky hard grounder by vaughn off t martinez glove but straight to boone who threw to bosio at first qqq qqq qqq and backed by good defense many non trivial groundouts the game was amazingly fast as the sox tended to go down quickly and hesketh was also working fast the sox relief pitching was ok the runs off quantrill were on two ridiculous bloops and a hard line single which greenwell let get past him trying for a catch greenwell s mental stability is a serious concern i guess it has always been but his quirks were amusing back when he was an mvp candidate wednesday he got in a huff with johnson a after striking out on a bad inside pitch apparently johnson made an ok i ve got to stay focused gesture which iron mike interpreted as taunting and struck out to heavy booing the next two times as valentine noted last night he came up in the first after riles and quintana had walked to open the game can you say take the first pitch not mike who dribbled it into a qqq qqq qqq the pi quoted bosio that this was a batting practice fastball next time up he also hit the first pitch a hard liner straight to kgjr in center he also made the pathetic error and failed to catch boone s hr which looked comparable to the ball lance johnson caught on the highlight reel that night is riles suppsoed to be good defensively i could n t tell from the field angle but his range looked bad and he coughed a dp that cost a run or two why was he leadoff i hope fletcher gets well soon also on lineups pinella put bret boone fifth for reasons beyond me it seemed to work as he was qqq qqq with a hr and some good defense a wag behind us said he sure do n t want to go back to calgary there is a theory that you put a leadoff type fifth because they ll likely lead off the second as boone did well now we face the hot angels and another power pitcher in langston a reminder that contest entries are open through next wednesday i expect a surge of pessimism by the way ties will be broken by earliest entry one entry per person or pseudonym please and easy on the pseudonyms .,0
there is a fine line between getting players input and knuckling under to players demands a manager much like a military officer needs to have his her players complete obedience and respect during a game after the game it s no big deal but when there is no time to do more than react players must trust the manager or the team often falls apart see boston red sox ff strawberry s demeanor as represented by the media often sounds like demands i suspect that a comment like i enjoy hitting fourth i m used to it would get pretty brutally misinterpreted by the media if it came from strawberry russ porter quoted strawberry as saying i feel more comfortable hitting cleanup and i think i perform best in that role paraphrased by my memory and bias that seems like a fairly non petulant answer to what was almost certainly a question like how do you feel about being moved to the third spot in the order a more media sensitive player might answer the manager knows what he is doing if he thinks that batting me third will help the team then i am all for it we d ignore that answer as brown stuff so it seems a little bit of an overreaction to brand darryl s response as petulant personally i think his argument is nonsense and that it really does n t matter much in which order the qqq qqq players in the order are batted except for personal stats if i were darryl i d probably answer that question the number four spot gets a few more rbi opportunities and i get paid for rbis i think it is best for me to bat fourth but i am willing to hit third if tommy thinks it will benefit the team or something like that it would be helpful at salary time my rbis were down because i was hitting third and make him sound like a team player since strawberry will not likely go through arbitration but use the free agent market for his next contract maybe that argument is useless but it would help his image with the media without appearing to be totally content free .,0
bosox request world std com to mail to the list bosox world std com,0
them thar s fighting words hardly a force geez miss the playoffs once in qqq years and even after making the final four qqq times in the last five years and everyone thinks its doomsville fedorov primeau kozlov lidstrom sillinger konstantinov drake kennedy racine and cheveldae were already in the pipeline due to devellano murray inherited these guys in addition to yzerman probert carson chiasson etc no quinn had far less murray took over detroit at a time to take advantage of all of devellano s good drafting if devellano had not given in to demers request to make the oates trade he might still be gm .,1
my favorite was the barry foote homer that bounced on waveland and through a second floor window across the street second though would be the kong drive that was last seen bouncing down the street that dead ends to the park at waveland .,0
i m familiar with the telethon situation an individual on compuserve was also victimized and was equally pissed that was a local television station contract which could not be broken for that item i strongly suggest you call that affiliate and vent your anger on them supposedly one station had told my friend that they have received hundreds of angry calls which will translate into far less incentive to pre empt hockey telecasts in future the contract was written when the pathetic wlaf was in that time slot ),1
i have some advice for you and some thoughts about your hatred of the minnesota north stars qqq a real team like toronto would not be moved you are right just eliminated from the playoffs first round qqq why stay in minnesota when you can go to a college in western ontario and actually take classes on map reading and the artistry of bsing specifically set up for just you qqq why should anyone love the stars when hating the leafs is so much better qqq oh i m sorry well maybe you ca n t understand my big words next time i ll limit my vocabulary to words like get real team now and do not waste our time qqq respond to this article i love to laugh at your humor even though it it unintentional i got a big kick out of go leafs go go where home i think delarocq eos ncsu edu qqq afc east division champions qqq and qqq afc conference champions squished the fish monday night football november qqq qqq squished the trash talking fish afc championship january qqq qqq .,1
sure they might if an error is recorded on for example a ground ball ie the batter would otherwise be out it is officially a hitless at bat if it s some other type of error greenwell lets a single go by it does n t effect the obp but most errors are counted .,0
i ca n t let this pass if the islanders get past pitts assuming the isles beat the caps god willing them i m sorry the isles will crush the leafs flame shields up of course no one asked me i always interject my opinions on matters i have no concern over go islanders qqq down qqq to go go jets for qqq *,1
nothing wrong with what felix did the only problem was that he did n t dino hard enough next time felix aim for the ankles !,1
from dean yes you re right after going home and reading the paper i got the full details that s what i get for making a post based on wduq s news i should know by now they get just about every sports related item wrong .,1
i stopped going to a s games some years ago while i still lived inthe bay area for exactly this reason i believe the length of their games has been institutionalized by larussa duncan they encourage their pitchers to be overly deliberate to throw to first often to study the catchers signals and so on and almost every a s hitter takes a step out of the box after every pitch this is not imo a coincidence this is planned and i hate it as for the gant situation i did not see the game or the replays but i do wonder what if gant had requested a time out would hirschbeck have been required to give it to him could he have denied the requst for all he the ump knew gant could have had dirt in his eye .,0
baltimore baseblazers where the hell did you come up with that the orioles are not a base stealing team except for anderson besides we would never call them anything but the baltimore orioles why the ballpark has all these orthologically spelling error correct baltimore orioles all over the place i bet you thought the bird is just an oriole it s not the bird was named after lord baltimore when maryland was founded they re called baltimore orioles but the post is just a joke so why do i care what a non o s fan thinks of us but i still wonder where baseblazers came from san diego padres now there s a name that needs to be changed how is padre being used as father ie priest or father ie parents ?,0
